nome_fantasia;cnae_principal;municipio-id;estado-sigla;bairro
CONQUISTA;4712100;4305108;RS;SANTA CORONA
YUMMY DOG;9609208;4305108;RS;EXPOSICAO
FQZ ALIMENTOS;4712100;4305108;RS;BELA VISTA
MINI MERCADO PARQUE;4712100;4305108;RS;JARDELINO RAMOS
ALESSANDRA GASPARIN RT E CONSULTORIA DE ALIMENTOS;7500100;4305108;RS;NOSSA SENHORA DA SAUDE
CARAMELO SHOP;4789004;4305108;RS;SAO VIRGILIO
HAPPY CATS;4789004;4305108;RS;SAO VIRGILIO
GUSTAVO FRANCO MEDICINA VETERINARIA;7500100;4305108;RS;CINQUENTENARIO
CASA DAS RACOES;4789004;4305108;RS;ESPLANADA
BELL;4712100;4305108;RS;SAO CIRO
DOG'S MANIA PET SHOP;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
MERCADO VARGAS;4712100;4305108;RS;DESVIO RIZZO
MERCADO VIP;4712100;4305108;RS;SANTA CORONA
TERAPIU PET;9609207;4305108;RS;SANTA CATARINA
MINI MERCADO LOPES;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
TOLEDO E CIA;4711302;4305108;RS;MARECHAL FLORIANO
BOMBOM ESTETICA DE ANIMAIS;9609208;4305108;RS;RIO BRANCO
MISS DOG ESTETICA ANIMAL;9609208;4305108;RS;SANTA FE
BELLA PET;4789004;4305108;RS;BELA VISTA
SUPER MEDIANEIRA;4711302;4305108;RS;MEDIANEIRA
MINI MERCADO RIBEIRO;4712100;4305108;RS;SANTA CATARINA
GUDUAR;4712100;4305108;RS;SAO CRISTOVAO
GIENCO;4691500;4305108;RS;CHARQUEADAS
MERCADO TUNAS;4712100;4305108;RS;VILA OLIVA
ADESTRADOR MATEUS SARTORI;8011102;4305108;RS;BELA VISTA
BASTOS DISTRIBUIDORA PET;4789004;4305108;RS;ESPLANADA
DELICATTO PETZ;9609208;4305108;RS;CINQUENTENARIO
ALINE GALL;9609208;4305108;RS;CINQUENTENARIO
TIDI PET SHOP;9609208;4305108;RS;SAO PELEGRINO
GRIFE DOG;4789004;4305108;RS;CENTRO
PERSONAL PET;9609207;4305108;RS;CRUZEIRO
DAI PET SHOP;9609208;4305108;RS;SAO VICTOR COHAB
ABELU MIMOS SALAO PET;9609208;4305108;RS;NOSSA SENHORA DE FATIMA
MUTT DOG BANHO E TOSA;9609208;4305108;RS;CIDADE NOVA
PET LAR;4789004;4305108;RS;BELA VISTA
VERA;4712100;4305108;RS;SAO GIACOMO
AGROPET CAMPOS;4789004;4305108;RS;PIONEIRO
APRECIARE ARMAZEM DELICATESSEN;4712100;4305108;RS;BELA VISTA
PET CENTER ELDORADO ESTETICA ANIMAL;4789004;4305108;RS;JARDIM ELDORADO
CASA DE RACAO TOM E JERRY;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
BAZAR DA BETI;4712100;4305108;RS;SANTA FE
MERCEARIA JOACIR;4712100;4305108;RS;SANTA CATARINA
TIA GI PETSHOP;9609208;4305108;RS;EXPOSICAO
MERCEARIA MISSIONEIRO;4712100;4305108;RS;ESPLANADA
BEM STAR CENTRO DE ESTETICA ANIMAL;9609208;4305108;RS;PIO X
MINI MERCADO QUADROS;4712100;4305108;RS;SANTA CATARINA
FENIX MS;4712100;4305108;RS;SAO VICTOR COHAB
MARINA BELINOT;9609208;4305108;RS;PETROPOLIS
G&L REPRESENTACOES E SERVICOS;9609208;4305108;RS;SAO VIRGILIO
AGROPET SAO BERNARDO;4789004;4305108;RS;DESVIO RIZZO
MINI MERCADO TOMAZ;4712100;4305108;RS;ANA RECH
ANIMAL LOVE;4789004;4305108;RS;RIO BRANCO
KITANDA DA CLECIR;4712100;4305108;RS;PRESIDENTE VARGAS
AMB_ANIMAIS DO LAR;9609208;4305108;RS;BELA VISTA
GENERAL STORE;4712100;4305108;RS;PLANALTO
MINI MERCADO AEROPORTO;4712100;4305108;RS;ESPLANADA
PET UNIVERSE;4789004;4305108;RS;SANTA FE
PET DA PRETA;9609208;4305108;RS;FORQUETA
BAR E MERCEARIA DO VAVA;4712100;4305108;RS;MARECHAL FLORIANO
MERCEARIA PIFFER;4712100;4305108;RS;FORQUETA
LU PET SHOP;9609208;4305108;RS;LINHA 40
AGROPET CACIAMANI;4789004;4305108;RS;PIONEIRO
PADARIA JORDAN;4712100;4305108;RS;SAO CAETANO
MERCADO PEROTONI;4712100;4305108;RS;ESPLANADA
AMOR DE BICHO;9609208;4305108;RS;ESPLANADA
FRUTEIRA SILVA;4712100;4305108;RS;SANTA FE
MERCEARIA DURAM;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
THRE DOG COMERCIO DE RACOES;4789004;4305108;RS;SAO CAETANO
SACOLAO DA COLONIA LTDA;4712100;4305108;RS;CRUZEIRO
MERCADO MISSIONEIRO LTDA;4711302;4305108;RS;ANA RECH
MERCEARIA CHAVES;4712100;4305108;RS;SAO LUIZ
TUTTO PAR MANGIARE;4712100;4305108;RS;RIO BRANCO
SUPERMERCADO CONVENIENTE;4712100;4305108;RS;PANAZZOLO
PRO VAC;4771704;4305108;RS;MEDIANEIRA
MERCADO & ACOUGUE FIUZA;4712100;4305108;RS;PLANALTO RIO BRANCO
MERCADO DA MORENA;4712100;4305108;RS;SANTO ANTONIO
DZ DISTRIBUIO E TRANSPORTES;4771704;4305108;RS;RIO BRANCO
MERCADO NOVO SUPER;4712100;4305108;RS;JARDIM IRACEMA
MULTIMERCADO SAFRA;4711302;4305108;RS;ANA RECH
PEQUENUTTI;9609208;4305108;RS;RIO BRANCO
MERCADO DONA ITA;4712100;4305108;RS;DE LAZZER
THUNY PET;4789004;4305108;RS;CRUZEIRO
HOLLYWOOD ESTETICA PET;9609208;4305108;RS;JARDIM ELDORADO
SUPERMERCADO CONVENIENTE;4712100;4305108;RS;PANAZZOLO
SUPER CRISAN;4711302;4305108;RS;BELA VISTA
DOG PLACE RECREACAO;9609208;4305108;RS;CENTRO
RECANTO DOS BICHOS;4789004;4305108;RS;BELA VISTA
MERCADO CAPPELETTI;4712100;4305108;RS;N. SRA. DE LOURDES
MURARO & AZEVEDO LTDA;4712100;4305108;RS;CRIUVA
QUITANDA AMIGA;4711301;4305108;RS;CRISTO REDENTOR
ZAFFARI;4711302;4305108;RS;EXPOSICAO
MERCADO PARQUE VERDE;4712100;4305108;RS;CENTENARIO
HAPPY DOG PET SHOP;9609208;4305108;RS;RIO BRANCO
SUPERMERCADO TONIOLLI;4711302;4305108;RS;JARDIM AMERICA
H.M BETEL COMERCIO VAREJO GERAL;4712100;4305108;RS;FAZENDA SOUZA
STOP DOG VETERINARIA;7500100;4305108;RS;RIO BRANCO
MINI MERCADO PIRES;4712100;4305108;RS;NOSSA SENHORA DO ROSARIO
TIMY ALIMENTOS;4712100;4305108;RS;PIO X
AMY PET;9609208;4305108;RS;SAO CAETANO
MERCADO JEANE;4712100;4305108;RS;SANTA FE
CENTRAL DE RACOES;4623109;4305108;RS;SAO LEOPOLDO
AGROMOTIVO-COMERCIO DE RACOES;4789004;4305108;RS;SANTA CATARINA
MINIMERCADO DO ALEMAO;4712100;4305108;RS;MARECHAL FLORIANO
SACOLAO CHARQUEADAS 24 HORAS;4712100;4305108;RS;CHARQUEADAS
BELAS E FERAS;4789004;4305108;RS;ESPLANADA
MERCADO BH;4712100;4305108;RS;SANTA FE
HEET SMART STORE INTERLAGOS;4712100;4305108;RS;INTERLAGOS
RVL;4789004;4305108;RS;PANAZZOLO
CRIS RIBEIRO COSTURA CRIATIVA;4789004;4305108;RS;CENTRO
AMOR DE LA PET;9609208;4305108;RS;ESPLANADA
EYE CARE OFTALMOLOGIA VETERINARIA;7500100;4305108;RS;SANTA CATARINA
NINA MANIA ACESSORIOS PET;4789004;4305108;RS;BELA VISTA
MINI MERCADO E ACOUGUE BARBOSA;4712100;4305108;RS;SANTA CATARINA
FRAN;4712100;4305108;RS;SANTA FE
KAREN BRAZ SOARES ANESTESISTA VETERINARIA VOLANTE;7500100;4305108;RS;CHARQUEADAS
ESTILO PET;4789004;4305108;RS;SAGRADA FAMILIA
LOJA DO PET;4789004;4305108;RS;SAO VICTOR COHAB
JULIANA ANDRADE;9609208;4305108;RS;SAO VIRGILIO
AGRO RINCAO;4789004;4305108;RS;SAO VICTOR COHAB
NAPOLEAO BURGUER;4712100;4305108;RS;BELA VISTA
DRESS DOG;4789004;4305108;RS;CIDADE NOVA
HELENA ALMEIDA;4789004;4305108;RS;SAO JOSE
PEQUENOS PELUDOS;9609208;4305108;RS;DESVIO RIZZO
ANIMAL HOUSE;7500100;4305108;RS;NOSSA SENHORA DA SAUDE
BARBER DOG;9609208;4305108;RS;MADUREIRA
ARMAZEM DOS BICHOS;4789004;4305108;RS;SERRANO
MERCADO DIEGO;4712100;4305108;RS;JARDIM IRACEMA
BAZAR E MERCEARIA SAO VICENTE;4712100;4305108;RS;JARDIM AMERICA
SUPERMERCADO CONVENIENTE;4712100;4305108;RS;KAYSER
ITALY PET CENTER;9609208;4305108;RS;SAO PELEGRINO
CANIL EZEQUIEL RECH;4789004;4305108;RS;DIAMANTINO
PATAS PET BANHO & TOSA;9609208;4305108;RS;CRUZEIRO
SIQUEIRA ALIMENTOS;4712100;4305108;RS;KAYSER
COMERCIAL HOFFMANN;4789004;4305108;RS;CRUZEIRO
CENTRAL DE AGUAS;4712100;4305108;RS;CIDADE NOVA
SUPER UNIBEM;4711302;4305108;RS;NOSSA SENHORA DE FATIMA
ARMAZEM DA CELO;4712100;4305108;RS;ESPLANADA
A MATILHA PET STORE;4789004;4305108;RS;ESPLANADA
DIVINO CAO;9609208;4305108;RS;DESVIO RIZZO
MINIMERCADO ADRIANA.;4712100;4305108;RS;JARDIM AMERICA
CENTRO DE DOMA E TREINAMENTO CHEGANDO NA SERRA;9609208;4305108;RS;MARILAND
PET FRANCA;9609208;4305108;RS;BELA VISTA
K.B.M. AGRO-COMERCIAL;4771704;4305108;RS;ANA RECH
MERCADO DOS ALPES;4712100;4305108;RS;NOSSA SENHORA DO ROSARIO
SUPERMERCADO MOTTER;4711302;4305108;RS;RIO BRANCO
EMPORIO DAS FRUTAS;4712100;4305108;RS;DESVIO RIZZO
MULTIMERCADOS VILLAGIO;4711302;4305108;RS;SANVITTO
MULTIMERCADOS VILLAGIO;4711302;4305108;RS;PIO X
ARMAZEM SAO PELEGRINO;4712100;4305108;RS;CENTRO
SEM GRUNIDO PET;4789004;4305108;RS;CENTRO
CALKEM;4712100;4305108;RS;CENTENARIO II
MERCEARIA SENS & BECHER;4712100;4305108;RS;CRUZEIRO
SUPER MERCADO ADRIEL LTDA;4712100;4305108;RS;BAIRRO DESVIO RIZZO
ALVO;4712100;4305108;RS;DIAMANTINO
CRISTAL BANHO E TOSA;9609208;4305108;RS;PIONEIRO
FERRAGEM E BAZAR COLINA;4789004;4305108;RS;SANTA FE
AGROPECUARIA;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
PRODUTO DA SERRA COMERCIO DE ALIMENTOS;4712100;4305108;RS;DESVIO RIZZO
MINIMERCADO PAIM;4712100;4305108;RS;PLANALTO
MINNDUCAS;9609208;4305108;RS;ESPLANADA
MINE MERCADO LUCAS;4712100;4305108;RS;SANTA FE
KEVIN MARQUES DE OLIVEIRA;4789004;4305108;RS;CRISTO REDENTOR
MADEAGRO COMERCIAL AGRICOLA;4789004;4305108;RS;DESVIO RIZZO
HORTENCIAS BANHO E TOSA E SERVICOS;9609208;4305108;RS;SERRANO
MERCADO SALMOS;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
AGROMILANI;4789004;4305108;RS;ESPLANADA
MERCADO AGRO;4789004;4305108;RS;DIAMANTINO
PATINHAS PETSHOP;9609208;4305108;RS;ESPLANADA
ROOLER BURGER;4712100;4305108;RS;PLANALTO
VANE PADILHA PET HAIR STYLIST;9609208;4305108;RS;NOSSA SENHORA DA SAUDE
DINDA'S(0) GROOMING PET CENTRO ESTETICO ANIMAL E AGROPE;9609208;4305108;RS;DESVIO RIZZO
Taiara Berti Atelie de banho e Tosa;9609208;4305108;RS;PIO X
Bazar G&C;4789004;4305108;RS;EXPOSICAO
PANIFICADORA SANTOS;4712100;4305108;RS;SAO LEOPOLDO
NALANDA PET;9609208;4305108;RS;SAO LEOPOLDO
PET PELUDINHOS STYLE;9609208;4305108;RS;CRUZEIRO
COMARIM SUPERMERCADOS;4711302;4305108;RS;CHARQUEADAS
MERCADO DAIANE;4712100;4305108;RS;JARDIM AMERICA
FRUTEIRA DO DANI;4712100;4305108;RS;MARECHAL FLORIANO
LUCIANE CORTE;9609208;4305108;RS;UNIVERSITARIO
MERCADO PADARIA E PASTELARIA TRI BOM;4712100;4305108;RS;SANTO ANTONIO
MERCADO DAL PRA;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
ENKA BANHO E TOSA E GATIL;0159802;4305108;RS;SANTA CATARINA
MINI MERCADO SABOR DO CAMPO;4712100;4305108;RS;SANTA CATARINA
MERCADO;4712100;4305108;RS;SANTA FE
BELA VISTA;4712100;4305108;RS;CRUZEIRO
PET LACI;9609208;4305108;RS;ANA RECH
KLA;4712100;4305108;RS;NOSSA SENHORA DA SAUDE
LUPI ESTETICA ANIMAL;9609208;4305108;RS;MEDIANEIRA
FUCINHOS PET;9609208;4305108;RS;SERRANO
TATI BANHO E TOSA;9609208;4305108;RS;ESPLANADA
DALLAS MERCADO E FRUTEIRA;4712100;4305108;RS;SAGRADA FAMILIA
ARMAZEM KLEIN;4712100;4305108;RS;SANTA CATARINA
MINI MERCADO FERNANDES;4712100;4305108;RS;JARDELINO RAMOS
MERCADO TODA HORA;4712100;4305108;RS;SAO VICTOR COHAB
NAPOLEAO BURGUER;4712100;4305108;RS;BELA VISTA
SPIRITLAND;4789004;4305108;RS;CINQUENTENARIO
MERCADO PS;4789004;4305108;RS;FAZENDA SOUZA
ARTE DE GATO;4789004;4305108;RS;SALGADO FILHO
CENTRO DE OFTALMOLOGIA E SERVICOS VETERINARIOS;7500100;4305108;RS;NOSSA SENHORA DE LOURDES
BEAUTIFUL LACOS;4789004;4305108;RS;SAO CRISTOVAO
DOGUE BAKERY;4789004;4305108;RS;CENTRO
CT ANGICO;9609207;4305108;RS;NOSSA SENHORA DAS GRACAS
O BODEGAO;4789004;4305108;RS;SAO CAETANO
MERCATTO MICROMARKET;4712100;4305108;RS;CRUZEIRO
MEGUI PET SHOP;9609208;4305108;RS;SAO VICTOR COHAB
DELIVERY CENTER;4712100;4305108;RS;CRISTO REDENTOR
CB BEBIDAS CAXIAS;4712100;4305108;RS;EXPOSICAO
MINIMERCADO IDEAL;4712100;4305108;RS;JARDIM AMERICA
EMPORIO SUPERMERCADO;4712100;4305108;RS;ESPLANADA
RENOVAR;4712100;4305108;RS;MARECHAL FLORIANO
DONINHA PETS;7500100;4305108;RS;DIAMANTINO
JA PETCOM;9609208;4305108;RS;JARDIM AMERICA
MINI MERCADO JPKR;4712100;4305108;RS;DIAMANTINO
MERCADO FERSIL;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
ACOUGUE E MINI MERCADO PRECO BOM LTDA;4712100;4305108;RS;CRISTO REDENTOR
MERCEARIA SALVADOR;4712100;4305108;RS;SAGRADA FAMILIA
MERCEARIA MB;4712100;4305108;RS;PLANALTO
ZAFFARI;4711301;4305108;RS;CENTRO
MARCELO BORGES DE OLIVEIRA;4520001;4305108;RS;SANTA FE
ECOCLIN;8630502;4305108;RS;CENTRO
RESIDENCIAL ESTEVANEL;8112500;4305108;RS;MEDIANEIRA
CONDOMINIO RESIDENCIAL AUSTIN;8112500;4305108;RS;NOSSA SENHORA DA SAUDE
MAIS CONDOMINIOS;6822600;4305108;RS;CENTRO
QUIDELICIA CHURROS;5612100;4305108;RS;NOSSA SENHORA DO ROSARIO
RASTROLOCALIZA RASTREADORES E PERIFERICOS;4520007;4305108;RS;NOSSA SENHORA DE LOURDES
SWEET HOME RESIDENCIAL;4110700;4305108;RS;PETROPOLIS
CONSTRUTORA ABV;4110700;4305108;RS;SERRANO
ESPACO BEBE;4754701;4305108;RS;CENTRO
ELI CABELEIREIRA;9602501;4305108;RS;JARDIM ELDORADO
MASTER FIT;9313100;4305108;RS;CENTRO
GALPAO ESPAO BAR;5611201;4305108;RS;SAO PELEGRINO
UNIDADE HOSPITAL SAUDE;8640202;4305108;RS;CENTRO
D' HOMEM MODA MASCULINA;4755501;4305108;RS;NOSSA SRA DE LOURDES
PORTABILLE;3102100;4305108;RS;CRUZEIRO
VISION TECNOLOGIA LTDA;2949299;4305108;RS;BELA VISTA
ELETRO SERVICE;4321500;4305108;RS;SAO PEDRO DA TERCEIRA LEGUA
BGT;7020400;4305108;RS;NOSSA SENHORA DA SAUDE
ADAMI - INCORPORADORA;4110700;4305108;RS;FATIMA
MADISON&CULT HAIR STUDIO;9602502;4305108;RS;CIDADE NOVA
CONSTRUTORA MAZETTO;4120400;4305108;RS;DESVIO RIZZO
VTR DECORACOES;4330405;4305108;RS;JARDELINO RAMOS
VIZA FERRAMENTAS;2543800;4305108;RS;NOSSA SENHORA DE FATIMA
PERONI REPRESENTACOES COMERCIAIS LTDA;4616800;4305108;RS;BELA VISTA
RESTAURANTE COMIDA CASEIRA;5611201;4305108;RS;SAO PELEGRINO
GIO E DOUG;8592999;4305108;RS;CRUZEIRO
IMMOBILIS;6810201;4305108;RS;NOSSA SENHORA DA SAUDE
CONDOMINIO GUARAPARI;8112500;4305108;RS;NOSSA SENHORA DE LOURDES
PONTIN ATELIE DAS CHURRASQUEIRAS;3314719;4305108;RS;SANTA CATARINA
DIGITAL DENTE;8640205;4305108;RS;CENTRO
CANCHA DE BOCHA SAO CAETANO;5611204;4305108;RS;SAO CAETANO
JC REFRIGERACAO;3314707;4305108;RS;DESVIO RIZZO
DJL ENGENHARIA DE INCENDIO;7112000;4305108;RS;CENTRO
JME - CONTABILIDADE;6920601;4305108;RS;PRIMEIRO DISTRITO
DOCIVETE;4721102;4305108;RS;CENTRO
RESIDNECIAL RECANTO DOS ALPES;8112500;4305108;RS;SANTA FE
VNEX TECHNOLOGY LTDA.;9511800;4305108;RS;PANAZZOLO
PRETO MOTORS;4520001;4305108;RS;N SRA DE FATIMA
AMMIRATA;9602502;4305108;RS;SANTA CATARINA
V S ARQUITETURA;7111100;4305108;RS;EXPOSICAO
LUCIANE T RICHESI REPRESENTACOES;4618401;4305108;RS;ANA RECH
CONDOMINIO EDIFICIO CAMPOS ELISEOS;8112500;4305108;RS;SAO PELEGRINO
CLARO S/A;6120501;4305108;RS;CENTRO
CONSTRUSUL CONSTRUTORA;4120400;4305108;RS;NOSSA SENHORA DE FATIMA
SIM - REDE DE POSTOS;4731800;4305108;RS;ANA RECH
A CASA DO BIFE;5611201;4305108;RS;SAO PELEGRINO
ACOVISA CAXIAS DO SUL;4685100;4305108;RS;INTERLAGOS
ANDREIA DAL AGNOL DUTRA;3329501;4305108;RS;SALGADO FILHO
ESCOLA DE EDUCACAO INFANTIL SONHO MEU;8512100;4305108;RS;SERRANO
ESCOLA DE EDUCACAO INFANTIL SEMENTES DO SABER;8511200;4305108;RS;JARDELINO RAMOS
TOLEDO CAR;4511102;4305108;RS;ESPLANADA
FREZZA MANUTENCOES;3314722;4305108;RS;SAO PELEGRINO
SAO JOAO FARMACIAS;4771701;4305108;RS;ANA RECH
FABIO CUELLI;8592902;4305108;RS;NOSSA SENHORA DA SAUDE
FEMAR MATERIAL DE CONSTRUCAO;4744099;4305108;RS;JARDIM ELDORADO
LELLIS;1622699;4305108;RS;PLANALTO
CONDOMINIO EDIFICIO KLM;8112500;4305108;RS;BELA VISTA
CONDOMINIO CENTRO COMERCIAL MAGUS;8112500;4305108;RS;CENTRO
SAER;8712300;4305108;RS;CENTRO
P & V;2823200;4305108;RS;SANTA CATARINA
AMPERTEC;2733300;4305108;RS;SAO LUIZ DA SEXTA LEGUA
ABADAP;9499500;4305108;RS;CINQUENTENARIO
SALAO BIANCA;9602501;4305108;RS;CENTRO
PRAZER DE LER;4759899;4305108;RS;CENTRO
OFFICE CONTABILIDADE;8211300;4305108;RS;CENTRO
THAIS BICHLIN;7319002;4305108;RS;CRISTO REDENTOR
ELITE MARTIAL ARTS;8591100;4305108;RS;EXPOSICAO
BRADESCO PA SAGRADA FAMILIA - URB. CAXIAS DO SUL, RS;6422100;4305108;RS;SAGRADA FAMILIA
CONDOMINIO EDIFICIO SAO RAFAEL;8112500;4305108;RS;EXPOSICAO
CONDOMINIO RESIDENCIAL BELO MIRANTE;8112500;4305108;RS;JARDELINO RAMOS
P RACING - INDUSTRIA METALURGICA LTDA;2539001;4305108;RS;PRESIDENTE VARGAS
AUTO SERVICE;4520001;4305108;RS;RIO BRANCO
FRANCELI ZIMMER;8592999;4305108;RS;SANTA CATARINA
ALPHA DISTRIBUIDORA DE COMPONENTES INDUSTRIAIS;4689399;4305108;RS;SAO LEOPOLDO
EURONEMA AMBIENTAL;2829199;4305108;RS;JARDELINO RAMOS
TINA BIASUS;9602502;4305108;RS;SANTA CATARINA
RESIDENCIAL FELICE;8112500;4305108;RS;RIO BRANCO
STRET CAR;4520001;4305108;RS;RIO BRANCO
GIO BY NINA - GIO BY NINO;1412601;4305108;RS;PIO X
PADARIA DELICIE;1091102;4305108;RS;PIONEIRO
FEDEX;5250804;4305108;RS;MARECHAL FLORIANO
CASTERSUL;2949299;4305108;RS;MONTE BERICO
PERFECT PERFURACOES;4312600;4305108;RS;DESVIO RIZZO
POLISHOP;4713002;4305108;RS;DISTRITO INDUSTRIAL
VERGANI REPRESENTAES;4619200;4305108;RS;MARILAND
DISTRIBUIDORA DE CARVAO SIQUEIRA;4681803;4305108;RS;NOSSA SENHORA DE FATIMA
FISIO LIFE;8599604;4305108;RS;SAO LUIZ
DOCSPRIME;6201501;4305108;RS;SANVITTO
AMORTECEDORES JKM;4530703;4305108;RS;CENTRO
N2 NET 54;4789099;4305108;RS;SAO PELEGRINO
RESIDENCIAL VILLA AMALFI;8112500;4305108;RS;PANAZZOLO
BKM MOLDES E MATRIZES;2543800;4305108;RS;PETROPOLIS
AFAIA VIAGENS;7911200;4305108;RS;CENTRO
24HEXPRESS;4930201;4305108;RS;PIO X
UNISSONO PRODUCOES CULTURAIS;9001902;4305108;RS;BELA VISTA
SMART PRINT;5819100;4305108;RS;RIO BRANCO
EDIFICIO TOSCANINI;8112500;4305108;RS;SAO PELEGRINO
DUDA TRANSPORTES;4929901;4305108;RS;SANTA CATARINA
NOVO STILO ESTETICA AUTOMOTIVA;4520005;4305108;RS;SAO JOSE
RF INCORPORACOES;4110700;4305108;RS;SAO PELEGRINO
MSBI MANUTENCOES;4321500;4305108;RS;RIO BRANCO
ORTIZ VEICULOS;4511102;4305108;RS;JARDIM ELDORADO
SOBIS ACESSORIOS AUTOMOTIVOS;4530703;4305108;RS;MARECHAL FLORIANO
DE PAULA AUTO DEMOLIDORA;4530704;4305108;RS;NOSSA SENHORA DE FATIMA
SVSCHIO CONSULTORIA E REPRESENTACOES;7112000;4305108;RS;KAYSER
RESTAURANTE DAS GURIAS;5620104;4305108;RS;SAO JOSE
ESCOLA DE EDUCACAO INFANTIL LAPIS DE COR;8512100;4305108;RS;KAYSER
ESCOLA DE EDUCACAO INFANTIL MARISOL;8511200;4305108;RS;SANTA FE
W. R AUTOCAR;4520001;4305108;RS;SANTA FE
CRIS GARCIA STUDIO DE BELEZA;9602501;4305108;RS;EXPOSICAO
SIM - REDE DE POSTOS;4731800;4305108;RS;NOSSA SENHORA DE FATIMA
DILMO PARTICIPACOES;6462000;4305108;RS;BELA VISTA
TAYLOR MODAS;4781400;4305108;RS;SANTA FE
DEISE LU;1412601;4305108;RS;SAO PELEGRINO
RESIDENCIAL CARMENERE;8112500;4305108;RS;UNIVERSITARIO
ESCOLA DE EDUCACAO INFANTIL UNIVERSO INFANTIL;8511200;4305108;RS;SANTA CATARINA
KAVA TEXTIL E CO.;1412602;4305108;RS;CENTRO
NUOVA VITA CONDOMINIO CLUBE;4110700;4305108;RS;CRISTO REDENTOR
MBR INSTALACAO HIDRAULICA;4322301;4305108;RS;CENTRO
DELTA DISTRIBUIDORA LTDA;4669999;4305108;RS;MEDIANEIRA
AUTO ELETRICA FERNANDES;4520003;4305108;RS;SANTA CATARINA
SENSO COMUNICACAO INTEGRADA;8211300;4305108;RS;NOSSA SENHORA DE LOURDES
NUEVO PALATTO;1091102;4305108;RS;VILA MAESTRE
EDIFICIO DONA GILDA;8112500;4305108;RS;BELA VISTA
CONECTASYS;6202300;4305108;RS;KAYSER
JS VIDROS;2512800;4305108;RS;DESVIO RIZZO
SAO CARLOS THERMICAL SYSTEMS;4322302;4305108;RS;CRISTO REDONDOT
SAO JOAO FARMACIAS;4771701;4305108;RS;NOSSA SENHORA DE LOURDES
SINERGIA MARKETING E EVENTOS;8230001;4305108;RS;CENTRO
2M INDUSTRIA DE COMPONENTES PARA MOVEIS;2441502;4305108;RS;PRESIDENTE VARGAS
MECANICA JORGE;4520001;4305108;RS;SAO CAETANO
CONDOMINIO RESIDENCIAL GALAPAGOS;8112500;4305108;RS;DESVIO RIZZO
ONCOMAMA;8640210;4305108;RS;CENTRO
ITALIA AUTOMOVEIS;4511102;4305108;RS;NOSSA SENHORA DE FATIMA
CONDOMINIO SOLAR VILLAGGIO VERGANI;8112500;4305108;RS;PLANALTO
ADETUR TRANSPORTES;4929901;4305108;RS;SANTA LUCIA
COLISEU;4721104;4305108;RS;NOSSA SENHORA DE LOURDES
RIDGE DYNAMICS;5819100;4305108;RS;SAO LUIZ
CONDOMINIO VILLAGGIO MASOTTI;8112500;4305108;RS;NOSSA SRA DO ROSARIO
CONDOMINIO RESIDENCIAL JL;8112500;4305108;RS;CHARQUEADAS
CABRAL ODONTOLOGIA;8630504;4305108;RS;DIAMANTINO
ISOTON IMPORT. & EXPORT - LTDA;4729699;4305108;RS;RIO BRANCO
CIRCUITO CELULARES;9512600;4305108;RS;SAO PELEGRINO
HEXA MONEY;7911200;4305108;RS;CENTRO
ZANETTE SERVICOS PREVIDENCIARIOS;8219999;4305108;RS;N S  DE LOURDES
RESIDENCIAL JOANA PARISOTTO;8112500;4305108;RS;VINHEDOS
WEST SIDE RESIDENCE;8112500;4305108;RS;EXPOSICAO
PELLENZ REPRESENTACAO;4618401;4305108;RS;NOSSA SENHORA DE LOURDES
TELE NATURAL;1096100;4305108;RS;PIO X
SOLAR MIRADOURO II;8112500;4305108;RS;CINQUENTENARIO
PGZ INFO;9511800;4305108;RS;FATIMA
ESPACO CONCEITO SAUDE;8599604;4305108;RS;PIO X
VIVARE MATHEO GIANELLA;8112500;4305108;RS;SANTA CATARINA
CONDOMINIO RESIDENCIAL ALTOS DO CAMPUS;8112500;4305108;RS;PRESIDENTE VARGAS
A.F.BRASLUX;9499500;4305108;RS;BELA VISTA
RF GOVERNO CAXIAS DO SUL - REGOV/CX;6423900;4305108;RS;PIO X
RECREIO IMIGRANTE;9312300;4305108;RS;CRUZEIRO
COMETA EXPRESS;5320202;4305108;RS;N. SRA. DE LOURDES
COMERCIAL MEGA MIX;4647801;4305108;RS;BELA VISTA
ODONTO DESIGN;3250706;4305108;RS;CENTRO
ROCK STUDIO CENTER;5920100;4305108;RS;RIO BRANCO
GONZALEZ CONSULTORIA;6920601;4305108;RS;CENTRO
MIMI LINGERIE;4781400;4305108;RS;CENTRO
C.D.J.;4930202;4305108;RS;CHARQUEADAS
RESTAURANTE ZAPAROLI;4729699;4305108;RS;SAO CRISTOVAO
SILVIA REGINA;9602502;4305108;RS;SAO CRISTOVAO
CONDOMINIO EDIFICIO RESIDENCIAL NEW PORT;8112500;4305108;RS;CENTRO
ERICH TORTELLI AUTOMACAO;4752100;4305108;RS;SANTA CATARINA
SULBUS;4520003;4305108;RS;ANA RECH
